"","Raumordnungsregion Nr","GISD_Score","GISD_5","GISD_10","GISD_k","Raumordnungsregion","Jahr"
"888",703,0.606781,2,4,2,"Rheinpfalz",2005
"889",703,0.598391,2,4,2,"Rheinpfalz",2006
"890",703,0.578083,3,5,2,"Rheinpfalz",2007
"891",703,0.556609,2,4,2,"Rheinpfalz",2008
"892",703,0.534265,2,4,2,"Rheinpfalz",2009
"893",703,0.524294,2,4,2,"Rheinpfalz",2010
"894",703,0.500726,2,4,2,"Rheinpfalz",2011
"895",703,0.485284,2,4,2,"Rheinpfalz",2012
"896",703,0.47591,2,4,2,"Rheinpfalz",2013
"897",703,0.465864,3,5,2,"Rheinpfalz",2014
"898",703,0.447424,3,5,2,"Rheinpfalz",2015
"899",703,0.441338,3,5,2,"Rheinpfalz",2016
"900",703,0.428702,3,5,2,"Rheinpfalz",2017
"901",703,0.405183,3,5,2,"Rheinpfalz",2018
"902",703,0.390625,3,5,2,"Rheinpfalz",2019
"903",704,0.743078,3,6,2,"Trier",1998
"904",704,0.72662,3,6,2,"Trier",1999
"905",704,0.698876,3,6,2,"Trier",2000
"906",704,0.679687,3,6,2,"Trier",2001
"907",704,0.689648,4,7,2,"Trier",2002
"908",704,0.673506,3,6,2,"Trier",2003
"909",704,0.674544,3,6,2,"Trier",2004
"910",704,0.680717,3,6,2,"Trier",2005
"911",704,0.664403,3,6,2,"Trier",2006
"912",704,0.650724,3,6,2,"Trier",2007
"913",704,0.634562,3,6,2,"Trier",2008
"914",704,0.627905,4,7,2,"Trier",2009
"915",704,0.616532,4,7,2,"Trier",2010
"916",704,0.604107,4,7,2,"Trier",2011
"917",704,0.596157,4,8,2,"Trier",2012
"918",704,0.585794,4,8,2,"Trier",2013
"919",704,0.575944,4,8,2,"Trier",2014
"920",704,0.570488,4,8,2,"Trier",2015
"921",704,0.549889,4,8,2,"Trier",2016
"922",704,0.533451,4,8,2,"Trier",2017
"923",704,0.513847,4,8,2,"Trier",2018
"924",704,0.505711,5,9,3,"Trier",2019
"925",705,0.796927,4,8,2,"Westpfalz",1998
"926",705,0.779414,4,7,2,"Westpfalz",1999
"927",705,0.744303,4,7,2,"Westpfalz",2000
"928",705,0.72171,4,7,2,"Westpfalz",2001
"929",705,0.716525,4,7,2,"Westpfalz",2002
"930",705,0.713193,4,7,2,"Westpfalz",2003
"931",705,0.713881,4,7,2,"Westpfalz",2004
"932",705,0.716292,4,7,2,"Westpfalz",2005
"933",705,0.706701,4,7,2,"Westpfalz",2006
"934",705,0.691239,4,7,2,"Westpfalz",2007
"935",705,0.656671,4,7,2,"Westpfalz",2008
"936",705,0.646886,4,7,2,"Westpfalz",2009
"937",705,0.635498,4,7,2,"Westpfalz",2010
"938",705,0.617261,4,8,2,"Westpfalz",2011
"939",705,0.615428,4,8,2,"Westpfalz",2012
"940",705,0.598686,4,8,2,"Westpfalz",2013
"941",705,0.585992,4,8,2,"Westpfalz",2014
"942",705,0.572849,4,8,2,"Westpfalz",2015
"943",705,0.557192,4,8,2,"Westpfalz",2016
"944",705,0.551767,5,9,3,"Westpfalz",2017
"945",705,0.531744,5,9,3,"Westpfalz",2018
"946",705,0.521818,5,9,3,"Westpfalz",2019
"947",801,0.624296,1,2,1,"Bodensee-Oberschwaben",1998
"948",801,0.598472,1,2,1,"Bodensee-Oberschwaben",1999
"949",801,0.588682,2,3,2,"Bodensee-Oberschwaben",2000
"950",801,0.559048,1,2,1,"Bodensee-Oberschwaben",2001
"951",801,0.559958,1,2,1,"Bodensee-Oberschwaben",2002
"952",801,0.550622,1,2,1,"Bodensee-Oberschwaben",2003
"953",801,0.550924,1,2,1,"Bodensee-Oberschwaben",2004
"954",801,0.545499,1,2,1,"Bodensee-Oberschwaben",2005
"955",801,0.521647,1,2,1,"Bodensee-Oberschwaben",2006
"956",801,0.496168,1,2,1,"Bodensee-Oberschwaben",2007
"957",801,0.468773,1,2,1,"Bodensee-Oberschwaben",2008
"958",801,0.475525,1,2,1,"Bodensee-Oberschwaben",2009
"959",801,0.457344,1,2,1,"Bodensee-Oberschwaben",2010
"960",801,0.41236,1,2,1,"Bodensee-Oberschwaben",2011
"961",801,0.410072,1,2,1,"Bodensee-Oberschwaben",2012
"962",801,0.382935,1,2,1,"Bodensee-Oberschwaben",2013
"963",801,0.364211,1,2,1,"Bodensee-Oberschwaben",2014
"964",801,0.363015,1,2,1,"Bodensee-Oberschwaben",2015
"965",801,0.32703,1,2,1,"Bodensee-Oberschwaben",2016
"966",801,0.321998,1,2,1,"Bodensee-Oberschwaben",2017
"967",801,0.295521,1,2,1,"Bodensee-Oberschwaben",2018
"968",801,0.27464,1,2,1,"Bodensee-Oberschwaben",2019
"969",802,0.595289,1,1,1,"Donau-Iller (BW)",1998
"970",802,0.571814,1,1,1,"Donau-Iller (BW)",1999
"971",802,0.548362,1,1,1,"Donau-Iller (BW)",2000
"972",802,0.522252,1,1,1,"Donau-Iller (BW)",2001
"973",802,0.518189,1,1,1,"Donau-Iller (BW)",2002
"974",802,0.508097,1,1,1,"Donau-Iller (BW)",2003
"975",802,0.506374,1,1,1,"Donau-Iller (BW)",2004
"976",802,0.504082,1,1,1,"Donau-Iller (BW)",2005
"977",802,0.484414,1,1,1,"Donau-Iller (BW)",2006
"978",802,0.457122,1,1,1,"Donau-Iller (BW)",2007
"979",802,0.425237,1,1,1,"Donau-Iller (BW)",2008
"980",802,0.433659,1,1,1,"Donau-Iller (BW)",2009
"981",802,0.413068,1,1,1,"Donau-Iller (BW)",2010
"982",802,0.373901,1,1,1,"Donau-Iller (BW)",2011
"983",802,0.36282,1,1,1,"Donau-Iller (BW)",2012
"984",802,0.347259,1,1,1,"Donau-Iller (BW)",2013
"985",802,0.323844,1,1,1,"Donau-Iller (BW)",2014
"986",802,0.31935,1,1,1,"Donau-Iller (BW)",2015
"987",802,0.300765,1,1,1,"Donau-Iller (BW)",2016
"988",802,0.282925,1,1,1,"Donau-Iller (BW)",2017
"989",802,0.259421,1,1,1,"Donau-Iller (BW)",2018
"990",802,0.240158,1,1,1,"Donau-Iller (BW)",2019
"991",803,0.605672,1,1,1,"Franken",1998
"992",803,0.584245,1,1,1,"Franken",1999
"993",803,0.576886,1,2,1,"Franken",2000
"994",803,0.556841,1,2,1,"Franken",2001
"995",803,0.55409,1,2,1,"Franken",2002
"996",803,0.548124,1,2,1,"Franken",2003
"997",803,0.545467,1,2,1,"Franken",2004
"998",803,0.541192,1,2,1,"Franken",2005
"999",803,0.515019,1,2,1,"Franken",2006
"1000",803,0.484183,1,2,1,"Franken",2007
"1001",803,0.454677,1,2,1,"Franken",2008
"1002",803,0.472094,1,2,1,"Franken",2009
"1003",803,0.449234,1,2,1,"Franken",2010
"1004",803,0.405238,1,2,1,"Franken",2011
"1005",803,0.406032,1,2,1,"Franken",2012
"1006",803,0.383199,1,2,1,"Franken",2013
"1007",803,0.36845,1,2,1,"Franken",2014
"1008",803,0.349229,1,2,1,"Franken",2015
"1009",803,0.324795,1,2,1,"Franken",2016
"1010",803,0.307294,1,2,1,"Franken",2017
"1011",803,0.287647,1,2,1,"Franken",2018
"1012",803,0.261532,1,2,1,"Franken",2019
"1013",804,0.675132,2,4,2,"Hochrhein-Bodensee",1998
"1014",804,0.658721,2,4,2,"Hochrhein-Bodensee",1999
"1015",804,0.633528,2,4,2,"Hochrhein-Bodensee",2000
"1016",804,0.613951,2,4,2,"Hochrhein-Bodensee",2001
"1017",804,0.614685,2,4,2,"Hochrhein-Bodensee",2002
"1018",804,0.608235,2,4,2,"Hochrhein-Bodensee",2003
"1019",804,0.604381,2,4,2,"Hochrhein-Bodensee",2004
"1020",804,0.603031,2,4,2,"Hochrhein-Bodensee",2005
"1021",804,0.587674,2,4,2,"Hochrhein-Bodensee",2006
"1022",804,0.575556,2,4,2,"Hochrhein-Bodensee",2007
"1023",804,0.549385,2,4,2,"Hochrhein-Bodensee",2008
"1024",804,0.556774,3,5,2,"Hochrhein-Bodensee",2009
"1025",804,0.532801,2,4,2,"Hochrhein-Bodensee",2010
"1026",804,0.499816,2,4,2,"Hochrhein-Bodensee",2011
"1027",804,0.491254,3,5,2,"Hochrhein-Bodensee",2012
"1028",804,0.467309,2,4,2,"Hochrhein-Bodensee",2013
"1029",804,0.467908,3,5,2,"Hochrhein-Bodensee",2014
"1030",804,0.434567,2,4,2,"Hochrhein-Bodensee",2015
"1031",804,0.418812,2,4,2,"Hochrhein-Bodensee",2016
"1032",804,0.413718,3,5,2,"Hochrhein-Bodensee",2017
"1033",804,0.395966,3,5,2,"Hochrhein-Bodensee",2018
"1034",804,0.376026,3,5,2,"Hochrhein-Bodensee",2019
"1035",805,0.601519,1,1,1,"Mittlerer Oberrhein",1998
"1036",805,0.578754,1,1,1,"Mittlerer Oberrhein",1999
"1037",805,0.54561,1,1,1,"Mittlerer Oberrhein",2000
"1038",805,0.511164,1,1,1,"Mittlerer Oberrhein",2001
"1039",805,0.514078,1,1,1,"Mittlerer Oberrhein",2002
"1040",805,0.510079,1,1,1,"Mittlerer Oberrhein",2003
"1041",805,0.502467,1,1,1,"Mittlerer Oberrhein",2004
"1042",805,0.5005,1,1,1,"Mittlerer Oberrhein",2005
"1043",805,0.479282,1,1,1,"Mittlerer Oberrhein",2006
"1044",805,0.454745,1,1,1,"Mittlerer Oberrhein",2007
"1045",805,0.425865,1,1,1,"Mittlerer Oberrhein",2008
"1046",805,0.437138,1,1,1,"Mittlerer Oberrhein",2009
"1047",805,0.418896,1,1,1,"Mittlerer Oberrhein",2010
"1048",805,0.387183,1,1,1,"Mittlerer Oberrhein",2011
"1049",805,0.378674,1,1,1,"Mittlerer Oberrhein",2012
"1050",805,0.353461,1,1,1,"Mittlerer Oberrhein",2013
"1051",805,0.338672,1,1,1,"Mittlerer Oberrhein",2014
"1052",805,0.321756,1,1,1,"Mittlerer Oberrhein",2015
"1053",805,0.300736,1,1,1,"Mittlerer Oberrhein",2016
"1054",805,0.284203,1,1,1,"Mittlerer Oberrhein",2017
"1055",805,0.268504,1,1,1,"Mittlerer Oberrhein",2018
"1056",805,0.240518,1,1,1,"Mittlerer Oberrhein",2019
"1057",806,0.615609,1,2,1,"Neckar-Alb",1998
"1058",806,0.592389,1,1,1,"Neckar-Alb",1999
"1059",806,0.56453,1,1,1,"Neckar-Alb",2000
"1060",806,0.530055,1,1,1,"Neckar-Alb",2001
"1061",806,0.529886,1,1,1,"Neckar-Alb",2002
"1062",806,0.524628,1,1,1,"Neckar-Alb",2003
"1063",806,0.518736,1,1,1,"Neckar-Alb",2004
"1064",806,0.514503,1,1,1,"Neckar-Alb",2005
"1065",806,0.496999,1,1,1,"Neckar-Alb",2006
"1066",806,0.473084,1,1,1,"Neckar-Alb",2007
"1067",806,0.445411,1,1,1,"Neckar-Alb",2008
"1068",806,0.458325,1,2,1,"Neckar-Alb",2009
"1069",806,0.441125,1,2,1,"Neckar-Alb",2010
"1070",806,0.398088,1,1,1,"Neckar-Alb",2011
"1071",806,0.394615,1,2,1,"Neckar-Alb",2012
"1072",806,0.377103,1,2,1,"Neckar-Alb",2013
"1073",806,0.355695,1,2,1,"Neckar-Alb",2014
"1074",806,0.336593,1,2,1,"Neckar-Alb",2015
"1075",806,0.316338,1,2,1,"Neckar-Alb",2016
"1076",806,0.303342,1,2,1,"Neckar-Alb",2017
"1077",806,0.281438,1,2,1,"Neckar-Alb",2018
"1078",806,0.260463,1,2,1,"Neckar-Alb",2019
"1079",807,0.631534,1,2,1,"Nordschwarzwald",1998
"1080",807,0.60988,1,2,1,"Nordschwarzwald",1999
"1081",807,0.578094,1,2,1,"Nordschwarzwald",2000
"1082",807,0.545559,1,2,1,"Nordschwarzwald",2001
"1083",807,0.561252,1,2,1,"Nordschwarzwald",2002
"1084",807,0.558408,1,2,1,"Nordschwarzwald",2003
"1085",807,0.54873,1,2,1,"Nordschwarzwald",2004
"1086",807,0.560349,2,3,2,"Nordschwarzwald",2005
"1087",807,0.540523,2,3,2,"Nordschwarzwald",2006
"1088",807,0.506376,1,2,1,"Nordschwarzwald",2007
"1089",807,0.497684,2,3,2,"Nordschwarzwald",2008
"1090",807,0.505775,2,3,2,"Nordschwarzwald",2009
"1091",807,0.491179,2,3,2,"Nordschwarzwald",2010
"1092",807,0.449473,2,3,2,"Nordschwarzwald",2011
"1093",807,0.44614,2,3,2,"Nordschwarzwald",2012
"1094",807,0.42996,2,3,2,"Nordschwarzwald",2013
"1095",807,0.410718,2,3,2,"Nordschwarzwald",2014
"1096",807,0.402839,2,3,2,"Nordschwarzwald",2015
"1097",807,0.39452,2,4,2,"Nordschwarzwald",2016
"1098",807,0.390686,2,4,2,"Nordschwarzwald",2017
"1099",807,0.362187,2,4,2,"Nordschwarzwald",2018
"1100",807,0.341819,2,4,2,"Nordschwarzwald",2019
"1101",808,0.612323,1,1,1,"Ostwürttemberg",1998
"1102",808,0.594113,1,2,1,"Ostwürttemberg",1999
"1103",808,0.574616,1,2,1,"Ostwürttemberg",2000
"1104",808,0.541709,1,2,1,"Ostwürttemberg",2001
"1105",808,0.543019,1,2,1,"Ostwürttemberg",2002
"1106",808,0.535056,1,2,1,"Ostwürttemberg",2003
"1107",808,0.531114,1,2,1,"Ostwürttemberg",2004
"1108",808,0.535432,1,1,1,"Ostwürttemberg",2005
"1109",808,0.502658,1,1,1,"Ostwürttemberg",2006
"1110",808,0.476336,1,1,1,"Ostwürttemberg",2007
"1111",808,0.447415,1,1,1,"Ostwürttemberg",2008
"1112",808,0.467706,1,2,1,"Ostwürttemberg",2009
"1113",808,0.448668,1,2,1,"Ostwürttemberg",2010
"1114",808,0.415177,1,2,1,"Ostwürttemberg",2011
"1115",808,0.412733,1,2,1,"Ostwürttemberg",2012
"1116",808,0.380091,1,2,1,"Ostwürttemberg",2013
"1117",808,0.371474,1,2,1,"Ostwürttemberg",2014
"1118",808,0.359439,1,2,1,"Ostwürttemberg",2015
"1119",808,0.351321,1,2,1,"Ostwürttemberg",2016
"1120",808,0.328075,1,2,1,"Ostwürttemberg",2017
"1121",808,0.306183,1,2,1,"Ostwürttemberg",2018
"1122",808,0.277687,1,2,1,"Ostwürttemberg",2019
"1123",809,0.614879,1,2,1,"Schwarzwald-Baar-Heuberg",1998
"1124",809,0.594893,1,2,1,"Schwarzwald-Baar-Heuberg",1999
"1125",809,0.579927,1,2,1,"Schwarzwald-Baar-Heuberg",2000
"1126",809,0.549617,1,2,1,"Schwarzwald-Baar-Heuberg",2001
"1127",809,0.559392,1,2,1,"Schwarzwald-Baar-Heuberg",2002
"1128",809,0.554022,1,2,1,"Schwarzwald-Baar-Heuberg",2003
"1129",809,0.554219,1,2,1,"Schwarzwald-Baar-Heuberg",2004
"1130",809,0.55056,1,2,1,"Schwarzwald-Baar-Heuberg",2005
"1131",809,0.521814,1,2,1,"Schwarzwald-Baar-Heuberg",2006
"1132",809,0.494849,1,2,1,"Schwarzwald-Baar-Heuberg",2007
"1133",809,0.471254,1,2,1,"Schwarzwald-Baar-Heuberg",2008
"1134",809,0.494791,1,2,1,"Schwarzwald-Baar-Heuberg",2009
"1135",809,0.47742,2,3,2,"Schwarzwald-Baar-Heuberg",2010
"1136",809,0.436853,1,2,1,"Schwarzwald-Baar-Heuberg",2011
"1137",809,0.436054,2,3,2,"Schwarzwald-Baar-Heuberg",2012
"1138",809,0.421269,2,3,2,"Schwarzwald-Baar-Heuberg",2013
"1139",809,0.406727,2,3,2,"Schwarzwald-Baar-Heuberg",2014
"1140",809,0.386405,2,3,2,"Schwarzwald-Baar-Heuberg",2015
"1141",809,0.379823,2,3,2,"Schwarzwald-Baar-Heuberg",2016
"1142",809,0.369713,2,3,2,"Schwarzwald-Baar-Heuberg",2017
"1143",809,0.344576,2,3,2,"Schwarzwald-Baar-Heuberg",2018
"1144",809,0.319974,2,3,2,"Schwarzwald-Baar-Heuberg",2019
"1145",810,0.554486,1,1,1,"Stuttgart",1998
"1146",810,0.528338,1,1,1,"Stuttgart",1999
"1147",810,0.492584,1,1,1,"Stuttgart",2000
"1148",810,0.462665,1,1,1,"Stuttgart",2001
"1149",810,0.460252,1,1,1,"Stuttgart",2002
"1150",810,0.445611,1,1,1,"Stuttgart",2003
"1151",810,0.433237,1,1,1,"Stuttgart",2004
"1152",810,0.43381,1,1,1,"Stuttgart",2005
"1153",810,0.412091,1,1,1,"Stuttgart",2006
"1154",810,0.384728,1,1,1,"Stuttgart",2007
"1155",810,0.362005,1,1,1,"Stuttgart",2008
"1156",810,0.373867,1,1,1,"Stuttgart",2009
"1157",810,0.355629,1,1,1,"Stuttgart",2010
"1158",810,0.316593,1,1,1,"Stuttgart",2011
"1159",810,0.310225,1,1,1,"Stuttgart",2012
"1160",810,0.285541,1,1,1,"Stuttgart",2013
"1161",810,0.268077,1,1,1,"Stuttgart",2014
"1162",810,0.246444,1,1,1,"Stuttgart",2015
"1163",810,0.226229,1,1,1,"Stuttgart",2016
"1164",810,0.209709,1,1,1,"Stuttgart",2017
"1165",810,0.178137,1,1,1,"Stuttgart",2018
"1166",810,0.150237,1,1,1,"Stuttgart",2019
"1167",811,0.649647,2,3,2,"Südlicher Oberrhein",1998
"1168",811,0.631341,2,3,2,"Südlicher Oberrhein",1999
"1169",811,0.594726,2,3,2,"Südlicher Oberrhein",2000
"1170",811,0.578074,2,3,2,"Südlicher Oberrhein",2001
"1171",811,0.575433,2,3,2,"Südlicher Oberrhein",2002
"1172",811,0.566868,2,3,2,"Südlicher Oberrhein",2003
"1173",811,0.561928,2,3,2,"Südlicher Oberrhein",2004
"1174",811,0.567009,2,3,2,"Südlicher Oberrhein",2005
"1175",811,0.548404,2,3,2,"Südlicher Oberrhein",2006
"1176",811,0.526433,2,3,2,"Südlicher Oberrhein",2007
"1177",811,0.496301,2,3,2,"Südlicher Oberrhein",2008
"1178",811,0.504593,2,3,2,"Südlicher Oberrhein",2009
"1179",811,0.485133,2,3,2,"Südlicher Oberrhein",2010
"1180",811,0.4486,2,3,2,"Südlicher Oberrhein",2011
"1181",811,0.448692,2,3,2,"Südlicher Oberrhein",2012
"1182",811,0.426812,2,3,2,"Südlicher Oberrhein",2013
"1183",811,0.409398,2,3,2,"Südlicher Oberrhein",2014
"1184",811,0.390393,2,3,2,"Südlicher Oberrhein",2015
"1185",811,0.368544,2,3,2,"Südlicher Oberrhein",2016
"1186",811,0.363226,2,3,2,"Südlicher Oberrhein",2017
"1187",811,0.33134,2,3,2,"Südlicher Oberrhein",2018
"1188",811,0.308659,2,3,2,"Südlicher Oberrhein",2019
"1189",812,0.641191,2,3,2,"Unterer Neckar",1998
"1190",812,0.617342,2,3,2,"Unterer Neckar",1999
"1191",812,0.584135,1,2,1,"Unterer Neckar",2000
"1192",812,0.557657,1,2,1,"Unterer Neckar",2001
"1193",812,0.548578,1,2,1,"Unterer Neckar",2002
"1194",812,0.54076,1,2,1,"Unterer Neckar",2003
"1195",812,0.534647,1,2,1,"Unterer Neckar",2004
"1196",812,0.541433,1,2,1,"Unterer Neckar",2005
"1197",812,0.512673,1,2,1,"Unterer Neckar",2006
"1198",812,0.488391,1,2,1,"Unterer Neckar",2007
"1199",812,0.455792,1,2,1,"Unterer Neckar",2008
"1200",812,0.457352,1,2,1,"Unterer Neckar",2009
"1201",812,0.436989,1,2,1,"Unterer Neckar",2010
"1202",812,0.401404,1,2,1,"Unterer Neckar",2011
"1203",812,0.386998,1,2,1,"Unterer Neckar",2012
"1204",812,0.363647,1,1,1,"Unterer Neckar",2013
"1205",812,0.360877,1,2,1,"Unterer Neckar",2014
"1206",812,0.333771,1,1,1,"Unterer Neckar",2015
"1207",812,0.316372,1,2,1,"Unterer Neckar",2016
"1208",812,0.300251,1,2,1,"Unterer Neckar",2017
"1209",812,0.281125,1,2,1,"Unterer Neckar",2018
"1210",812,0.244754,1,2,1,"Unterer Neckar",2019
"1211",901,0.651153,2,3,2,"Allgäu",1998
"1212",901,0.628566,2,3,2,"Allgäu",1999
"1213",901,0.607435,2,3,2,"Allgäu",2000
"1214",901,0.57896,2,3,2,"Allgäu",2001
"1215",901,0.575804,2,3,2,"Allgäu",2002
"1216",901,0.579987,2,3,2,"Allgäu",2003
"1217",901,0.573732,2,3,2,"Allgäu",2004
"1218",901,0.58253,2,3,2,"Allgäu",2005
"1219",901,0.556438,2,3,2,"Allgäu",2006
"1220",901,0.529978,2,3,2,"Allgäu",2007
"1221",901,0.506469,2,3,2,"Allgäu",2008
"1222",901,0.50682,2,4,2,"Allgäu",2009
"1223",901,0.490393,2,3,2,"Allgäu",2010
"1224",901,0.468392,2,4,2,"Allgäu",2011
"1225",901,0.439926,2,3,2,"Allgäu",2012
"1226",901,0.431476,2,3,2,"Allgäu",2013
"1227",901,0.414759,2,3,2,"Allgäu",2014
"1228",901,0.396764,2,3,2,"Allgäu",2015
"1229",901,0.385713,2,3,2,"Allgäu",2016
"1230",901,0.371075,2,3,2,"Allgäu",2017
"1231",901,0.328996,2,3,2,"Allgäu",2018
"1232",901,0.307271,2,3,2,"Allgäu",2019
"1233",902,0.648618,2,3,2,"Augsburg",1998
"1234",902,0.622538,2,3,2,"Augsburg",1999
"1235",902,0.596212,2,3,2,"Augsburg",2000
"1236",902,0.573071,2,3,2,"Augsburg",2001
"1237",902,0.577053,2,3,2,"Augsburg",2002
"1238",902,0.571871,2,3,2,"Augsburg",2003
"1239",902,0.571726,2,3,2,"Augsburg",2004
"1240",902,0.578111,2,3,2,"Augsburg",2005
"1241",902,0.556437,2,3,2,"Augsburg",2006
"1242",902,0.530208,2,3,2,"Augsburg",2007
"1243",902,0.498056,2,3,2,"Augsburg",2008
"1244",902,0.495233,2,3,2,"Augsburg",2009
"1245",902,0.480103,2,3,2,"Augsburg",2010
"1246",902,0.45404,2,3,2,"Augsburg",2011
"1247",902,0.42755,2,3,2,"Augsburg",2012
"1248",902,0.415655,2,3,2,"Augsburg",2013
"1249",902,0.394457,2,3,2,"Augsburg",2014
"1250",902,0.381256,2,3,2,"Augsburg",2015
"1251",902,0.362838,2,3,2,"Augsburg",2016
"1252",902,0.35119,1,2,1,"Augsburg",2017
"1253",902,0.322427,2,3,2,"Augsburg",2018
"1254",902,0.302771,2,3,2,"Augsburg",2019
"1255",903,0.656299,2,3,2,"Bayerischer Untermain",1998
"1256",903,0.634263,2,3,2,"Bayerischer Untermain",1999
"1257",903,0.616211,2,4,2,"Bayerischer Untermain",2000
"1258",903,0.587898,2,3,2,"Bayerischer Untermain",2001
"1259",903,0.589079,2,3,2,"Bayerischer Untermain",2002
"1260",903,0.584831,2,4,2,"Bayerischer Untermain",2003
"1261",903,0.579365,2,4,2,"Bayerischer Untermain",2004
"1262",903,0.571803,2,3,2,"Bayerischer Untermain",2005
"1263",903,0.548774,2,3,2,"Bayerischer Untermain",2006
"1264",903,0.514597,2,3,2,"Bayerischer Untermain",2007
"1265",903,0.491853,2,3,2,"Bayerischer Untermain",2008
"1266",903,0.498371,2,3,2,"Bayerischer Untermain",2009
"1267",903,0.479829,2,3,2,"Bayerischer Untermain",2010
"1268",903,0.45891,2,3,2,"Bayerischer Untermain",2011
"1269",903,0.438224,2,3,2,"Bayerischer Untermain",2012
"1270",903,0.425707,2,3,2,"Bayerischer Untermain",2013
"1271",903,0.407242,2,3,2,"Bayerischer Untermain",2014
"1272",903,0.390482,2,3,2,"Bayerischer Untermain",2015
"1273",903,0.391195,2,3,2,"Bayerischer Untermain",2016
"1274",903,0.355109,2,3,2,"Bayerischer Untermain",2017
"1275",903,0.340483,2,3,2,"Bayerischer Untermain",2018
"1276",903,0.30736,2,3,2,"Bayerischer Untermain",2019
"1277",904,0.630876,1,2,1,"Donau-Iller (BY)",1998
"1278",904,0.600876,1,2,1,"Donau-Iller (BY)",1999
"1279",904,0.592331,2,3,2,"Donau-Iller (BY)",2000
"1280",904,0.570786,2,3,2,"Donau-Iller (BY)",2001
"1281",904,0.573186,2,3,2,"Donau-Iller (BY)",2002
"1282",904,0.561459,2,3,2,"Donau-Iller (BY)",2003
"1283",904,0.556437,2,3,2,"Donau-Iller (BY)",2004
"1284",904,0.559482,1,2,1,"Donau-Iller (BY)",2005
"1285",904,0.52636,1,2,1,"Donau-Iller (BY)",2006
"1286",904,0.490896,1,2,1,"Donau-Iller (BY)",2007
"1287",904,0.470907,1,2,1,"Donau-Iller (BY)",2008
"1288",904,0.484877,1,2,1,"Donau-Iller (BY)",2009
"1289",904,0.465862,1,2,1,"Donau-Iller (BY)",2010
"1290",904,0.433946,1,2,1,"Donau-Iller (BY)",2011
"1291",904,0.418439,1,2,1,"Donau-Iller (BY)",2012
"1292",904,0.411853,1,2,1,"Donau-Iller (BY)",2013
"1293",904,0.38318,1,2,1,"Donau-Iller (BY)",2014
"1294",904,0.369984,1,2,1,"Donau-Iller (BY)",2015
"1295",904,0.358312,1,2,1,"Donau-Iller (BY)",2016
"1296",904,0.36347,2,3,2,"Donau-Iller (BY)",2017
"1297",904,0.320611,1,2,1,"Donau-Iller (BY)",2018
"1298",904,0.30108,1,2,1,"Donau-Iller (BY)",2019
"1299",905,0.706902,3,5,2,"Donau-Wald",1998
"1300",905,0.688901,3,5,2,"Donau-Wald",1999
"1301",905,0.663576,3,5,2,"Donau-Wald",2000
"1302",905,0.648305,3,5,2,"Donau-Wald",2001
"1303",905,0.661649,3,6,2,"Donau-Wald",2002
"1304",905,0.652758,3,6,2,"Donau-Wald",2003
